sequence_id,active_region,sequence_name,sequence_path,num_images,last_image_path,label_index,label_name,label_status
11857/2013_10_08_20_27_01_0,11857,2013_10_08_20_27_01_0,data\raw\SDOBenchmark_full\training\11857\2013_10_08_20_27_01_0,33,data\raw\SDOBenchmark_full\training\11857\2013_10_08_20_27_01_0\2013-10-08T201701__1700.jpg,1,QUIET,resolved
11562/2012_09_08_18_03_00_1,11562,2012_09_08_18_03_00_1,data\raw\SDOBenchmark_full\training\11562\2012_09_08_18_03_00_1,38,data\raw\SDOBenchmark_full\training\11562\2012_09_08_18_03_00_1\2012-09-09T072500__1700.jpg,1,QUIET,resolved
11429/2012_03_12_17_41_01_0,11429,2012_03_12_17_41_01_0,data\raw\SDOBenchmark_full\training\11429\2012_03_12_17_41_01_0,40,data\raw\SDOBenchmark_full\training\11429\2012_03_12_17_41_01_0\2012-03-12T173101__1700.jpg,0,FLARE,resolved
12659/2017_05_28_19_36_59_0,12659,2017_05_28_19_36_59_0,data\raw\SDOBenchmark_full\training\12659\2017_05_28_19_36_59_0,40,data\raw\SDOBenchmark_full\training\12659\2017_05_28_19_36_59_0\2017-05-28T192659__1700.jpg,1,QUIET,resolved
11555/2012_08_28_21_13_21_0,11555,2012_08_28_21_13_21_0,data\raw\SDOBenchmark_full\training\11555\2012_08_28_21_13_21_0,40,data\raw\SDOBenchmark_full\training\11555\2012_08_28_21_13_21_0\2012-08-28T210321__1700.jpg,1,QUIET,resolved
11573/2012_09_24_22_08_01_1,11573,2012_09_24_22_08_01_1,data\raw\SDOBenchmark_full\training\11573\2012_09_24_22_08_01_1,40,data\raw\SDOBenchmark_full\training\11573\2012_09_24_22_08_01_1\2012-09-25T215800__1700.jpg,1,QUIET,resolved
11425/2012_02_27_12_00_00_2,11425,2012_02_27_12_00_00_2,data\raw\SDOBenchmark_full\training\11425\2012_02_27_12_00_00_2,40,data\raw\SDOBenchmark_full\training\11425\2012_02_27_12_00_00_2\2012-02-28T234959__1700.jpg,1,QUIET,resolved
12069/2014_05_27_06_41_01_0,12069,2014_05_27_06_41_01_0,data\raw\SDOBenchmark_full\training\12069\2014_05_27_06_41_01_0,40,data\raw\SDOBenchmark_full\training\12069\2014_05_27_06_41_01_0\2014-05-27T063101__1700.jpg,1,QUIET,resolved
11879/2013_10_25_13_19_00_5,11879,2013_10_25_13_19_00_5,data\raw\SDOBenchmark_full\training\11879\2013_10_25_13_19_00_5,40,data\raw\SDOBenchmark_full\training\11879\2013_10_25_13_19_00_5\2013-10-28T145859__1700.jpg,1,QUIET,resolved
11613/2012_11_14_08_02_01_0,11613,2012_11_14_08_02_01_0,data\raw\SDOBenchmark_full\training\11613\2012_11_14_08_02_01_0,40,data\raw\SDOBenchmark_full\training\11613\2012_11_14_08_02_01_0\2012-11-14T075201__1700.jpg,1,QUIET,resolved
12348/2015_05_19_11_06_00_11,12348,2015_05_19_11_06_00_11,data\raw\SDOBenchmark_full\training\12348\2015_05_19_11_06_00_11,40,data\raw\SDOBenchmark_full\training\12348\2015_05_19_11_06_00_11\2015-05-25T234959__1700.jpg,1,QUIET,resolved
12208/2014_11_18_21_50_01_0,12208,2014_11_18_21_50_01_0,data\raw\SDOBenchmark_full\training\12208\2014_11_18_21_50_01_0,40,data\raw\SDOBenchmark_full\training\12208\2014_11_18_21_50_01_0\2014-11-18T214001__1700.jpg,1,QUIET,resolved
11944/2014_01_02_21_14_01_1,11944,2014_01_02_21_14_01_1,data\raw\SDOBenchmark_full\training\11944\2014_01_02_21_14_01_1,40,data\raw\SDOBenchmark_full\training\11944\2014_01_02_21_14_01_1\2014-01-03T190400__1700.jpg,0,FLARE,resolved
11996/2014_03_10_03_50_01_0,11996,2014_03_10_03_50_01_0,data\raw\SDOBenchmark_full\training\11996\2014_03_10_03_50_01_0,40,data\raw\SDOBenchmark_full\training\11996\2014_03_10_03_50_01_0\2014-03-10T034001__1700.jpg,0,FLARE,resolved
12466/2015_12_11_11_21_00_0,12466,2015_12_11_11_21_00_0,data\raw\SDOBenchmark_full\training\12466\2015_12_11_11_21_00_0,40,data\raw\SDOBenchmark_full\training\12466\2015_12_11_11_21_00_0\2015-12-11T111100__1700.jpg,1,QUIET,resolved
11698/2013_03_15_12_00_00_1,11698,2013_03_15_12_00_00_1,data\raw\SDOBenchmark_full\training\11698\2013_03_15_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11698\2013_03_15_12_00_00_1\2013-03-16T052900__1700.jpg,1,QUIET,resolved
12128/2014_07_28_12_00_00_1,12128,2014_07_28_12_00_00_1,data\raw\SDOBenchmark_full\training\12128\2014_07_28_12_00_00_1,40,data\raw\SDOBenchmark_full\training\12128\2014_07_28_12_00_00_1\2014-07-30T181225__1700.jpg,1,QUIET,resolved
11695/2013_03_16_14_49_01_1,11695,2013_03_16_14_49_01_1,data\raw\SDOBenchmark_full\training\11695\2013_03_16_14_49_01_1,40,data\raw\SDOBenchmark_full\training\11695\2013_03_16_14_49_01_1\2013-03-17T143900__1700.jpg,1,QUIET,resolved
12614/2016_11_29_12_00_00_1,12614,2016_11_29_12_00_00_1,data\raw\SDOBenchmark_full\training\12614\2016_11_29_12_00_00_1,40,data\raw\SDOBenchmark_full\training\12614\2016_11_29_12_00_00_1\2016-11-30T051600__1700.jpg,1,QUIET,resolved
12498/2016_02_10_22_05_00_2,12498,2016_02_10_22_05_00_2,data\raw\SDOBenchmark_full\training\12498\2016_02_10_22_05_00_2,40,data\raw\SDOBenchmark_full\training\12498\2016_02_10_22_05_00_2\2016-02-12T054510__1700.jpg,1,QUIET,resolved
11499/2012_06_11_23_11_01_1,11499,2012_06_11_23_11_01_1,data\raw\SDOBenchmark_full\training\11499\2012_06_11_23_11_01_1,40,data\raw\SDOBenchmark_full\training\11499\2012_06_11_23_11_01_1\2012-06-12T183700__1700.jpg,1,QUIET,resolved
12671/2017_08_21_07_08_01_0,12671,2017_08_21_07_08_01_0,data\raw\SDOBenchmark_full\training\12671\2017_08_21_07_08_01_0,38,data\raw\SDOBenchmark_full\training\12671\2017_08_21_07_08_01_0\2017-08-21T065801__1700.jpg,1,QUIET,resolved
11908/2013_12_01_11_25_00_1,11908,2013_12_01_11_25_00_1,data\raw\SDOBenchmark_full\training\11908\2013_12_01_11_25_00_1,40,data\raw\SDOBenchmark_full\training\11908\2013_12_01_11_25_00_1\2013-12-02T125800__1700.jpg,1,QUIET,resolved
12629/2017_01_28_15_39_00_14,12629,2017_01_28_15_39_00_14,data\raw\SDOBenchmark_full\training\12629\2017_01_28_15_39_00_14,40,data\raw\SDOBenchmark_full\training\12629\2017_01_28_15_39_00_14\2017-02-04T234959__1700.jpg,1,QUIET,resolved
11543/2012_08_12_04_13_01_0,11543,2012_08_12_04_13_01_0,data\raw\SDOBenchmark_full\training\11543\2012_08_12_04_13_01_0,40,data\raw\SDOBenchmark_full\training\11543\2012_08_12_04_13_01_0\2012-08-12T040301__1700.jpg,1,QUIET,resolved
11840/2013_09_12_12_00_00_2,11840,2013_09_12_12_00_00_2,data\raw\SDOBenchmark_full\training\11840\2013_09_12_12_00_00_2,40,data\raw\SDOBenchmark_full\training\11840\2013_09_12_12_00_00_2\2013-09-14T124130__1700.jpg,1,QUIET,resolved
11443/2012_03_23_12_00_00_8,11443,2012_03_23_12_00_00_8,data\raw\SDOBenchmark_full\training\11443\2012_03_23_12_00_00_8,38,data\raw\SDOBenchmark_full\training\11443\2012_03_23_12_00_00_8\2012-03-29T001430__1700.jpg,1,QUIET,resolved
12683/2017_09_28_01_01_00_2,12683,2017_09_28_01_01_00_2,data\raw\SDOBenchmark_full\training\12683\2017_09_28_01_01_00_2,40,data\raw\SDOBenchmark_full\training\12683\2017_09_28_01_01_00_2\2017-09-29T221950__1700.jpg,1,QUIET,resolved
11650/2013_01_10_03_52_00_3,11650,2013_01_10_03_52_00_3,data\raw\SDOBenchmark_full\training\11650\2013_01_10_03_52_00_3,40,data\raw\SDOBenchmark_full\training\11650\2013_01_10_03_52_00_3\2013-01-12T184000__1700.jpg,1,QUIET,resolved
11559/2012_08_30_20_11_00_10,11559,2012_08_30_20_11_00_10,data\raw\SDOBenchmark_full\training\11559\2012_08_30_20_11_00_10,40,data\raw\SDOBenchmark_full\training\11559\2012_08_30_20_11_00_10\2012-09-05T093252__1700.jpg,1,QUIET,resolved
11610/2012_11_16_05_22_01_0,11610,2012_11_16_05_22_01_0,data\raw\SDOBenchmark_full\training\11610\2012_11_16_05_22_01_0,40,data\raw\SDOBenchmark_full\training\11610\2012_11_16_05_22_01_0\2012-11-16T051201__1700.jpg,1,QUIET,resolved
12356/2015_06_02_12_22_00_1,12356,2015_06_02_12_22_00_1,data\raw\SDOBenchmark_full\training\12356\2015_06_02_12_22_00_1,40,data\raw\SDOBenchmark_full\training\12356\2015_06_02_12_22_00_1\2015-06-03T010102__1700.jpg,1,QUIET,resolved
12061/2014_05_15_13_12_00_3,12061,2014_05_15_13_12_00_3,data\raw\SDOBenchmark_full\training\12061\2014_05_15_13_12_00_3,38,data\raw\SDOBenchmark_full\training\12061\2014_05_15_13_12_00_3\2014-05-17T152957__1700.jpg,1,QUIET,resolved
12464/2015_12_11_11_21_00_0,12464,2015_12_11_11_21_00_0,data\raw\SDOBenchmark_full\training\12464\2015_12_11_11_21_00_0,40,data\raw\SDOBenchmark_full\training\12464\2015_12_11_11_21_00_0\2015-12-11T111100__1700.jpg,1,QUIET,resolved
11838/2013_09_08_15_43_00_0,11838,2013_09_08_15_43_00_0,data\raw\SDOBenchmark_full\training\11838\2013_09_08_15_43_00_0,40,data\raw\SDOBenchmark_full\training\11838\2013_09_08_15_43_00_0\2013-09-08T153300__1700.jpg,1,QUIET,resolved
12672/2017_08_25_07_45_59_0,12672,2017_08_25_07_45_59_0,data\raw\SDOBenchmark_full\training\12672\2017_08_25_07_45_59_0,38,data\raw\SDOBenchmark_full\training\12672\2017_08_25_07_45_59_0\2017-08-25T073559__1700.jpg,1,QUIET,resolved
12144/2014_08_16_09_31_59_1,12144,2014_08_16_09_31_59_1,data\raw\SDOBenchmark_full\training\12144\2014_08_16_09_31_59_1,40,data\raw\SDOBenchmark_full\training\12144\2014_08_16_09_31_59_1\2014-08-17T065400__1700.jpg,1,QUIET,resolved
11931/2013_12_27_07_02_00_0,11931,2013_12_27_07_02_00_0,data\raw\SDOBenchmark_full\training\11931\2013_12_27_07_02_00_0,40,data\raw\SDOBenchmark_full\training\11931\2013_12_27_07_02_00_0\2013-12-27T065200__1700.jpg,1,QUIET,resolved
12539/2016_05_02_01_00_01_1,12539,2016_05_02_01_00_01_1,data\raw\SDOBenchmark_full\training\12539\2016_05_02_01_00_01_1,40,data\raw\SDOBenchmark_full\training\12539\2016_05_02_01_00_01_1\2016-05-03T005000__1700.jpg,1,QUIET,resolved
12379/2015_07_04_12_00_00_0,12379,2015_07_04_12_00_00_0,data\raw\SDOBenchmark_full\training\12379\2015_07_04_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12379\2015_07_04_12_00_00_0\2015-07-04T115000__1700.jpg,1,QUIET,resolved
11948/2014_01_07_12_00_00_16,11948,2014_01_07_12_00_00_16,data\raw\SDOBenchmark_full\training\11948\2014_01_07_12_00_00_16,40,data\raw\SDOBenchmark_full\training\11948\2014_01_07_12_00_00_16\2014-01-17T234959__1700.jpg,1,QUIET,resolved
11559/2012_08_30_20_11_00_0,11559,2012_08_30_20_11_00_0,data\raw\SDOBenchmark_full\training\11559\2012_08_30_20_11_00_0,38,data\raw\SDOBenchmark_full\training\11559\2012_08_30_20_11_00_0\2012-08-30T200100__1700.jpg,1,QUIET,resolved
12255/2015_01_13_14_44_00_0,12255,2015_01_13_14_44_00_0,data\raw\SDOBenchmark_full\training\12255\2015_01_13_14_44_00_0,40,data\raw\SDOBenchmark_full\training\12255\2015_01_13_14_44_00_0\2015-01-13T143400__1700.jpg,1,QUIET,resolved
12449/2015_11_07_12_00_00_0,12449,2015_11_07_12_00_00_0,data\raw\SDOBenchmark_full\training\12449\2015_11_07_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12449\2015_11_07_12_00_00_0\2015-11-07T115000__1700.jpg,1,QUIET,resolved
11430/2012_03_13_01_55_00_0,11430,2012_03_13_01_55_00_0,data\raw\SDOBenchmark_full\training\11430\2012_03_13_01_55_00_0,40,data\raw\SDOBenchmark_full\training\11430\2012_03_13_01_55_00_0\2012-03-13T014500__1700.jpg,1,QUIET,resolved
12152/2014_09_05_12_24_01_1,12152,2014_09_05_12_24_01_1,data\raw\SDOBenchmark_full\training\12152\2014_09_05_12_24_01_1,38,data\raw\SDOBenchmark_full\training\12152\2014_09_05_12_24_01_1\2014-09-06T121400__1700.jpg,1,QUIET,resolved
11943/2014_01_01_12_00_00_3,11943,2014_01_01_12_00_00_3,data\raw\SDOBenchmark_full\training\11943\2014_01_01_12_00_00_3,40,data\raw\SDOBenchmark_full\training\11943\2014_01_01_12_00_00_3\2014-01-03T040920__1700.jpg,1,QUIET,resolved
11621/2012_12_03_04_36_00_0,11621,2012_12_03_04_36_00_0,data\raw\SDOBenchmark_full\training\11621\2012_12_03_04_36_00_0,40,data\raw\SDOBenchmark_full\training\11621\2012_12_03_04_36_00_0\2012-12-03T042600__1700.jpg,1,QUIET,resolved
11429/2012_03_05_04_42_59_1,11429,2012_03_05_04_42_59_1,data\raw\SDOBenchmark_full\training\11429\2012_03_05_04_42_59_1,40,data\raw\SDOBenchmark_full\training\11429\2012_03_05_04_42_59_1\2012-03-05T190600__1700.jpg,0,FLARE,resolved
12437/2015_10_25_10_29_01_1,12437,2015_10_25_10_29_01_1,data\raw\SDOBenchmark_full\training\12437\2015_10_25_10_29_01_1,40,data\raw\SDOBenchmark_full\training\12437\2015_10_25_10_29_01_1\2015-10-26T101900__1700.jpg,1,QUIET,resolved
11445/2012_03_26_01_57_00_7,11445,2012_03_26_01_57_00_7,data\raw\SDOBenchmark_full\training\11445\2012_03_26_01_57_00_7,40,data\raw\SDOBenchmark_full\training\11445\2012_03_26_01_57_00_7\2012-03-29T220708__1700.jpg,1,QUIET,resolved
12671/2017_08_17_08_52_01_0,12671,2017_08_17_08_52_01_0,data\raw\SDOBenchmark_full\training\12671\2017_08_17_08_52_01_0,38,data\raw\SDOBenchmark_full\training\12671\2017_08_17_08_52_01_0\2017-08-17T084201__1700.jpg,1,QUIET,resolved
12321/2015_04_15_20_44_59_0,12321,2015_04_15_20_44_59_0,data\raw\SDOBenchmark_full\training\12321\2015_04_15_20_44_59_0,35,data\raw\SDOBenchmark_full\training\12321\2015_04_15_20_44_59_0\2015-04-15T203459__1700.jpg,1,QUIET,resolved
12434/2015_10_14_13_49_01_0,12434,2015_10_14_13_49_01_0,data\raw\SDOBenchmark_full\training\12434\2015_10_14_13_49_01_0,40,data\raw\SDOBenchmark_full\training\12434\2015_10_14_13_49_01_0\2015-10-14T133901__1700.jpg,1,QUIET,resolved
12022/2014_04_02_19_38_00_1,12022,2014_04_02_19_38_00_1,data\raw\SDOBenchmark_full\training\12022\2014_04_02_19_38_00_1,40,data\raw\SDOBenchmark_full\training\12022\2014_04_02_19_38_00_1\2014-04-03T125007__1700.jpg,1,QUIET,resolved
12549/2016_05_30_04_22_00_2,12549,2016_05_30_04_22_00_2,data\raw\SDOBenchmark_full\training\12549\2016_05_30_04_22_00_2,40,data\raw\SDOBenchmark_full\training\12549\2016_05_30_04_22_00_2\2016-05-31T073443__1700.jpg,1,QUIET,resolved
12248/2014_12_30_10_39_00_0,12248,2014_12_30_10_39_00_0,data\raw\SDOBenchmark_full\training\12248\2014_12_30_10_39_00_0,40,data\raw\SDOBenchmark_full\training\12248\2014_12_30_10_39_00_0\2014-12-30T102900__1700.jpg,1,QUIET,resolved
12163/2014_09_12_11_58_00_2,12163,2014_09_12_11_58_00_2,data\raw\SDOBenchmark_full\training\12163\2014_09_12_11_58_00_2,40,data\raw\SDOBenchmark_full\training\12163\2014_09_12_11_58_00_2\2014-09-14T162934__1700.jpg,1,QUIET,resolved
12629/2017_01_28_15_39_00_1,12629,2017_01_28_15_39_00_1,data\raw\SDOBenchmark_full\training\12629\2017_01_28_15_39_00_1,40,data\raw\SDOBenchmark_full\training\12629\2017_01_28_15_39_00_1\2017-01-29T042727__1700.jpg,1,QUIET,resolved
12044/2014_04_20_12_52_00_0,12044,2014_04_20_12_52_00_0,data\raw\SDOBenchmark_full\training\12044\2014_04_20_12_52_00_0,40,data\raw\SDOBenchmark_full\training\12044\2014_04_20_12_52_00_0\2014-04-20T124200__1700.jpg,1,QUIET,resolved
11976/2014_02_10_16_58_00_1,11976,2014_02_10_16_58_00_1,data\raw\SDOBenchmark_full\training\11976\2014_02_10_16_58_00_1,40,data\raw\SDOBenchmark_full\training\11976\2014_02_10_16_58_00_1\2014-02-11T204935__1700.jpg,1,QUIET,resolved
11696/2013_03_15_10_45_59_0,11696,2013_03_15_10_45_59_0,data\raw\SDOBenchmark_full\training\11696\2013_03_15_10_45_59_0,40,data\raw\SDOBenchmark_full\training\11696\2013_03_15_10_45_59_0\2013-03-15T103559__1700.jpg,1,QUIET,resolved
11698/2013_03_16_07_23_00_0,11698,2013_03_16_07_23_00_0,data\raw\SDOBenchmark_full\training\11698\2013_03_16_07_23_00_0,38,data\raw\SDOBenchmark_full\training\11698\2013_03_16_07_23_00_0\2013-03-16T071300__1700.jpg,1,QUIET,resolved
12362/2015_06_06_10_36_01_1,12362,2015_06_06_10_36_01_1,data\raw\SDOBenchmark_full\training\12362\2015_06_06_10_36_01_1,40,data\raw\SDOBenchmark_full\training\12362\2015_06_06_10_36_01_1\2015-06-07T102600__1700.jpg,1,QUIET,resolved
12178/2014_10_03_12_00_00_0,12178,2014_10_03_12_00_00_0,data\raw\SDOBenchmark_full\training\12178\2014_10_03_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12178\2014_10_03_12_00_00_0\2014-10-03T115000__1700.jpg,1,QUIET,resolved
11920/2013_12_12_22_58_01_1,11920,2013_12_12_22_58_01_1,data\raw\SDOBenchmark_full\training\11920\2013_12_12_22_58_01_1,40,data\raw\SDOBenchmark_full\training\11920\2013_12_12_22_58_01_1\2013-12-13T224800__1700.jpg,1,QUIET,resolved
12290/2015_02_20_18_35_00_1,12290,2015_02_20_18_35_00_1,data\raw\SDOBenchmark_full\training\12290\2015_02_20_18_35_00_1,40,data\raw\SDOBenchmark_full\training\12290\2015_02_20_18_35_00_1\2015-02-23T094400__1700.jpg,1,QUIET,resolved
11689/2013_03_13_04_38_52_1,11689,2013_03_13_04_38_52_1,data\raw\SDOBenchmark_full\training\11689\2013_03_13_04_38_52_1,38,data\raw\SDOBenchmark_full\training\11689\2013_03_13_04_38_52_1\2013-03-13T193100__1700.jpg,1,QUIET,resolved
12172/2014_09_27_08_40_00_1,12172,2014_09_27_08_40_00_1,data\raw\SDOBenchmark_full\training\12172\2014_09_27_08_40_00_1,40,data\raw\SDOBenchmark_full\training\12172\2014_09_27_08_40_00_1\2014-09-28T010600__1700.jpg,1,QUIET,resolved
11996/2014_03_09_18_25_01_0,11996,2014_03_09_18_25_01_0,data\raw\SDOBenchmark_full\training\11996\2014_03_09_18_25_01_0,40,data\raw\SDOBenchmark_full\training\11996\2014_03_09_18_25_01_0\2014-03-09T181501__1700.jpg,1,QUIET,resolved
12615/2016_11_30_12_00_00_0,12615,2016_11_30_12_00_00_0,data\raw\SDOBenchmark_full\training\12615\2016_11_30_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12615\2016_11_30_12_00_00_0\2016-11-30T115000__1700.jpg,1,QUIET,resolved
12327/2015_04_25_13_14_01_1,12327,2015_04_25_13_14_01_1,data\raw\SDOBenchmark_full\training\12327\2015_04_25_13_14_01_1,40,data\raw\SDOBenchmark_full\training\12327\2015_04_25_13_14_01_1\2015-04-26T130400__1700.jpg,1,QUIET,resolved
12415/2015_09_15_15_28_01_0,12415,2015_09_15_15_28_01_0,data\raw\SDOBenchmark_full\training\12415\2015_09_15_15_28_01_0,40,data\raw\SDOBenchmark_full\training\12415\2015_09_15_15_28_01_0\2015-09-15T151801__1700.jpg,1,QUIET,resolved
12320/2015_04_07_00_07_01_0,12320,2015_04_07_00_07_01_0,data\raw\SDOBenchmark_full\training\12320\2015_04_07_00_07_01_0,40,data\raw\SDOBenchmark_full\training\12320\2015_04_07_00_07_01_0\2015-04-06T235701__1700.jpg,1,QUIET,resolved
12656/2017_05_19_16_39_00_5,12656,2017_05_19_16_39_00_5,data\raw\SDOBenchmark_full\training\12656\2017_05_19_16_39_00_5,40,data\raw\SDOBenchmark_full\training\12656\2017_05_19_16_39_00_5\2017-05-22T092826__1700.jpg,1,QUIET,resolved
11731/2013_04_28_18_05_48_0,11731,2013_04_28_18_05_48_0,data\raw\SDOBenchmark_full\training\11731\2013_04_28_18_05_48_0,40,data\raw\SDOBenchmark_full\training\11731\2013_04_28_18_05_48_0\2013-04-28T175548__1700.jpg,1,QUIET,resolved
12597/2016_09_30_14_35_00_0,12597,2016_09_30_14_35_00_0,data\raw\SDOBenchmark_full\training\12597\2016_09_30_14_35_00_0,40,data\raw\SDOBenchmark_full\training\12597\2016_09_30_14_35_00_0\2016-09-30T142500__1700.jpg,1,QUIET,resolved
12297/2015_03_17_23_35_16_0,12297,2015_03_17_23_35_16_0,data\raw\SDOBenchmark_full\training\12297\2015_03_17_23_35_16_0,40,data\raw\SDOBenchmark_full\training\12297\2015_03_17_23_35_16_0\2015-03-17T232516__1700.jpg,1,QUIET,resolved
12398/2015_08_08_12_00_00_5,12398,2015_08_08_12_00_00_5,data\raw\SDOBenchmark_full\training\12398\2015_08_08_12_00_00_5,40,data\raw\SDOBenchmark_full\training\12398\2015_08_08_12_00_00_5\2015-08-11T141559__1700.jpg,1,QUIET,resolved
12680/2017_09_20_03_21_00_0,12680,2017_09_20_03_21_00_0,data\raw\SDOBenchmark_full\training\12680\2017_09_20_03_21_00_0,40,data\raw\SDOBenchmark_full\training\12680\2017_09_20_03_21_00_0\2017-09-20T031100__1700.jpg,1,QUIET,resolved
11731/2013_05_02_16_55_01_0,11731,2013_05_02_16_55_01_0,data\raw\SDOBenchmark_full\training\11731\2013_05_02_16_55_01_0,40,data\raw\SDOBenchmark_full\training\11731\2013_05_02_16_55_01_0\2013-05-02T164501__1700.jpg,0,FLARE,resolved
12037/2014_04_16_11_54_01_0,12037,2014_04_16_11_54_01_0,data\raw\SDOBenchmark_full\training\12037\2014_04_16_11_54_01_0,40,data\raw\SDOBenchmark_full\training\12037\2014_04_16_11_54_01_0\2014-04-16T114401__1700.jpg,1,QUIET,resolved
12626/2017_01_18_18_39_00_6,12626,2017_01_18_18_39_00_6,data\raw\SDOBenchmark_full\training\12626\2017_01_18_18_39_00_6,40,data\raw\SDOBenchmark_full\training\12626\2017_01_18_18_39_00_6\2017-01-22T165432__1700.jpg,1,QUIET,resolved
12026/2014_04_01_06_08_01_0,12026,2014_04_01_06_08_01_0,data\raw\SDOBenchmark_full\training\12026\2014_04_01_06_08_01_0,40,data\raw\SDOBenchmark_full\training\12026\2014_04_01_06_08_01_0\2014-04-01T055801__1700.jpg,1,QUIET,resolved
12437/2015_10_26_18_54_01_0,12437,2015_10_26_18_54_01_0,data\raw\SDOBenchmark_full\training\12437\2015_10_26_18_54_01_0,40,data\raw\SDOBenchmark_full\training\12437\2015_10_26_18_54_01_0\2015-10-26T184401__1700.jpg,1,QUIET,resolved
11512/2012_06_27_04_52_01_1,11512,2012_06_27_04_52_01_1,data\raw\SDOBenchmark_full\training\11512\2012_06_27_04_52_01_1,40,data\raw\SDOBenchmark_full\training\11512\2012_06_27_04_52_01_1\2012-06-28T044200__1700.jpg,1,QUIET,resolved
12339/2015_05_09_17_11_01_1,12339,2015_05_09_17_11_01_1,data\raw\SDOBenchmark_full\training\12339\2015_05_09_17_11_01_1,40,data\raw\SDOBenchmark_full\training\12339\2015_05_09_17_11_01_1\2015-05-10T170100__1700.jpg,1,QUIET,resolved
12422/2015_09_26_07_58_01_0,12422,2015_09_26_07_58_01_0,data\raw\SDOBenchmark_full\training\12422\2015_09_26_07_58_01_0,40,data\raw\SDOBenchmark_full\training\12422\2015_09_26_07_58_01_0\2015-09-26T074801__1700.jpg,1,QUIET,resolved
12204/2014_11_06_20_16_00_0,12204,2014_11_06_20_16_00_0,data\raw\SDOBenchmark_full\training\12204\2014_11_06_20_16_00_0,40,data\raw\SDOBenchmark_full\training\12204\2014_11_06_20_16_00_0\2014-11-06T200600__1700.jpg,1,QUIET,resolved
11818/2013_08_20_20_51_00_0,11818,2013_08_20_20_51_00_0,data\raw\SDOBenchmark_full\training\11818\2013_08_20_20_51_00_0,40,data\raw\SDOBenchmark_full\training\11818\2013_08_20_20_51_00_0\2013-08-20T204100__1700.jpg,1,QUIET,resolved
12202/2014_11_02_21_25_00_2,12202,2014_11_02_21_25_00_2,data\raw\SDOBenchmark_full\training\12202\2014_11_02_21_25_00_2,40,data\raw\SDOBenchmark_full\training\12202\2014_11_02_21_25_00_2\2014-11-04T034744__1700.jpg,1,QUIET,resolved
11731/2013_04_28_18_05_30_0,11731,2013_04_28_18_05_30_0,data\raw\SDOBenchmark_full\training\11731\2013_04_28_18_05_30_0,40,data\raw\SDOBenchmark_full\training\11731\2013_04_28_18_05_30_0\2013-04-28T175530__1700.jpg,1,QUIET,resolved
11901/2013_11_16_17_16_00_0,11901,2013_11_16_17_16_00_0,data\raw\SDOBenchmark_full\training\11901\2013_11_16_17_16_00_0,40,data\raw\SDOBenchmark_full\training\11901\2013_11_16_17_16_00_0\2013-11-16T170600__1700.jpg,1,QUIET,resolved
